38315	oitavado	j	52	42
38325	humo	n	52	45
38335	cavador	j	51	30
38345	marginal	n	51	46
38355	ocupador	n	51	37
38365	arrotear	v	51	49
38375	cássia	n	51	41
38385	encadernador	n	51	41
38395	transcodificação	n	51	37
38405	macumbeira	n	51	48
38415	epicôndilo	n	51	19
38425	vagante	j	51	36
38435	ultrassonográfico	j	51	28
38445	pernilongo	j	51	48
38455	lobo-marinho	n	51	33
38465	impossibilitado	j	51	43
38475	tortuosidade	n	51	41
38485	rogativa	n	50	50
38495	perfurador	n	50	44
38505	desagrupar	v	50	21
38515	bissectriz	n	50	26
38525	acupressão	n	50	34
38535	rambla	n	50	35
38545	submersível	n	50	36
38555	georreferenciação	n	50	34
38565	agradabilidade	n	50	44
38575	mongólico	j	50	42
38585	improvisador	j	50	47
38595	masa	n	50	48
38605	manometria	n	50	28
38615	acolchoado	n	50	42
38625	tinido	n	49	33
38635	favoritíssimo	j	49	46
38645	dessincronizado	j	49	48
38655	imortalização	n	49	43
38665	meia-esquerda	n	49	43
38675	ateístico	j	49	23
38685	ametade	n	49	26
38695	boboca	n	49	45
38705	infravermelho	n	49	42
38715	lhaneza	n	49	49
38725	cogestão	n	49	37
38735	acetábulo	n	49	24
38745	ramerrão	n	49	43
38755	lalar	v	49	47
38765	maputense	n	48	42
38775	contadoria	n	48	37
38785	mengo	n	48	38
38795	derradeiramente	r	48	42
38805	subliminal	j	48	31
38815	recopilar	v	48	40
38825	canalizadora	n	48	44
38835	desconchavo	n	48	46
38845	cárstico	j	48	30
38855	germicida	j	48	45
38865	egotismo	n	48	42
38875	remediável	j	48	44
38885	lao	n	48	27
38895	itabunense	j	48	39
38905	inconsútil	j	48	45
38915	leucocitário	j	47	32
38925	mineralogista	n	47	37
38935	mediocrização	n	47	43
38945	exoterismo	n	47	44
38955	pratinha	n	47	33
38965	maltosa	n	47	43
38975	percebível	j	47	46
38985	sobrenaturalidade	n	47	43
38995	originador	j	47	45
39005	desconsertado	j	47	41
39015	crucífera	n	47	44
39025	centralista	n	47	41
39035	comproprietário	n	47	20
39045	nulificar	v	47	43
39055	sociométrico	j	47	12
39065	redobro	n	46	13
39075	vermiculita	n	46	16
39085	microfísica	n	46	43
39095	contraordenacional	j	46	39
39105	telecinético	j	46	44
39115	santiaguense	j	46	29
39125	antracnose	n	46	21
39135	rotador	j	46	29
39145	adsorvente	j	46	18
39155	revivificar	v	46	44
39165	destruturar	v	46	44
39175	estupendamente	r	46	46
39185	metaplasia	n	46	24
39195	expectorar	v	46	35
39205	mecenático	j	46	38
39215	celuloso	j	45	23
39225	mantissa	n	45	8
39235	calulu	n	45	41
39245	semental	j	45	17
39255	expurgação	n	45	42
39265	bilateralidade	n	45	33
39275	praxeologia	n	45	21
39285	pessoalização	n	45	44
39295	trema	n	45	40
39305	usança	n	45	42
39315	paralogismo	n	45	30
39325	estrepitosamente	r	45	45
39335	abrilino	j	44	12
39345	ex-diretor-geral	n	44	40
39355	tarolo	n	44	28
39365	báquico	j	44	40
39375	pornógrafo	n	44	33
39385	reperguntar	v	44	21
39395	anuente	j	44	30
39405	ademanes	n	44	39
39415	cenóbio	n	44	29
39425	fossilífero	j	44	32
39435	coentrada	n	44	40
39445	transceptor	n	44	36
39455	metapsicológico	j	44	30
39465	bodoque	n	44	31
39475	regressivamente	r	44	41
39485	depauperamento	n	43	41
39495	gastrenterologista	n	43	30
39505	aselha	n	43	43
39515	gentilizar	v	43	42
39525	passeador	n	43	31
39535	cerceador	n	43	40
39545	pentose	n	43	32
39555	caniçal	n	43	25
39565	midríase	n	43	32
39575	olhal	n	43	15
39585	responsório	n	43	14
39595	periodista	n	43	40
39605	maciota	n	43	42
39615	ignorável	j	42	39
39625	ofuscação	n	42	40
39635	neodímio	n	42	34
39645	submucosa	n	42	29
39655	teleguiar	v	42	40
39665	saloiice	n	42	38
39675	dominável	j	42	36
39685	desnorteamento	n	42	40
39695	piela	n	41	35
39705	súplice	j	41	36
39715	pongar	v	41	32
39725	autosserviço	n	41	37
39735	xaropada	n	41	39
39745	osteíte	n	41	34
39755	extranumerário	j	40	22
39765	grandalhona	n	40	40
39775	superficialismo	n	40	38
39785	arrulho	n	40	39
39795	rulote	n	40	33
39805	maroiço	n	39	16
39815	impudicícia	n	39	38
39825	rapinante	j	39	38
